property_id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,sqft,lot_size,year_built,garage,property_type,condition,school_rating,crime_rate,walkability_score,public_transport_access,shopping_proximity,actual_price,listed_price,date_listed,date_sold,days_on_market,data_source,price_per_sqft,age,bed_bath_ratio,total_rooms
PROP_001503,9387 Jackson Fall Apt. 869,Austin,TX,84558,30.394441,-97.741847,3,1,2938,14625,2007,0,Townhouse,Excellent,8.7,1.3,65.1,8,3,906526,1019062,2024-07-03,2024-07-19,16,Zillow,308.55207624234174,17,3.0,4
PROP_001504,7635 Joel Inlet,Austin,TX,49002,30.287869,-97.712133,2,2,1119,6242,2022,3,Townhouse,Excellent,8.8,26.0,64.3,8,8,390789,426491,2025-05-13,2025-05-23,10,Realtor.com,349.230563002681,2,1.0,4
PROP_001505,467 Flores Fall Suite 270,Denver,CO,92267,39.766481,-104.912857,2,3,2411,6320,1990,0,Duplex,Needs Work,2.2,8.5,46.8,6,9,588309,628483,2023-12-28,2024-01-12,15,Zillow,244.0103691414351,34,0.6666666666666666,5
PROP_001506,1542 Antonio Manors,Seattle,WA,25865,47.625784,-122.332104,2,3,1760,3050,2018,1,Duplex,Good,8.1,6.7,26.5,6,10,582019,661884,2023-11-13,2023-11-23,10,MLS,330.69261363636366,6,0.6666666666666666,5
PROP_001507,18519 Sharp Freeway Apt. 967,Seattle,WA,38131,47.606755,-122.257478,3,2,2552,13873,2021,1,Townhouse,Good,6.2,1.6,46.3,8,4,775145,884817,2025-07-22,2025-08-04,13,Zillow,303.7402037617555,3,1.5,5
PROP_001508,160 Kurt Village,Atlanta,GA,55705,33.625361,-84.304135,3,1,1732,9502,1951,0,Single Family,Good,7.2,5.7,61.4,6,9,425062,451383,2025-07-08,2025-08-19,42,Direct,245.41685912240186,73,3.0,4
PROP_001509,806 Day Plains,Seattle,WA,83811,47.672591,-122.303054,2,4,1402,12310,2019,1,Single Family,Good,5.7,28.0,62.4,6,2,681458,762795,2024-06-15,2024-07-13,28,Realtor.com,486.0613409415121,5,0.5,6
PROP_001510,36409 Alex Heights Suite 883,Denver,CO,88112,39.77715,-104.947136,3,2,2105,4828,1984,1,Condo,Good,4.6,35.8,67.0,8,7,527465,579894,2025-06-26,2025-07-09,13,Realtor.com,250.5771971496437,40,1.5,5
PROP_001511,2070 Adams Stravenue Suite 790,Austin,TX,31715,30.23271,-97.763928,3,2,972,4364,2001,0,Condo,Needs Work,8.0,3.2,45.4,3,7,282523,304821,2024-10-16,2024-11-20,35,Realtor.com,290.6615226337449,23,1.5,5
PROP_001512,54230 White Motorway,Denver,CO,41541,39.747188,-104.961529,2,1,2315,5315,1956,2,Duplex,Fair,7.2,3.3,55.1,5,8,425344,481339,2024-10-24,2024-11-01,8,MLS,183.733909287257,68,2.0,3
PROP_001513,19837 Traci Hollow,Denver,CO,26498,39.78449,-105.097651,4,3,1988,4723,2002,0,Duplex,Fair,7.3,13.0,78.6,10,7,700128,767664,2023-12-18,2023-12-25,7,Realtor.com,352.17706237424545,22,1.3333333333333333,7
PROP_001514,35166 Roberson Loaf Suite 263,San Francisco,CA,91423,37.749684,-122.437609,2,3,1917,8508,2016,3,Townhouse,Good,5.4,4.3,28.8,3,10,811458,925368,2024-02-04,2024-02-28,24,Realtor.com,423.2957746478873,8,0.6666666666666666,5
PROP_001515,214 Mike Parkways,Atlanta,GA,22512,33.876385,-84.405167,2,1,1526,4621,1972,2,Condo,Good,4.3,18.3,69.1,1,7,246089,277952,2023-11-28,2023-12-10,12,MLS,161.26408912188728,52,2.0,3
PROP_001516,467 Ashley Inlet Apt. 551,Atlanta,GA,74782,33.842856,-84.473236,4,1,1290,11383,2021,1,Townhouse,Good,8.3,11.0,100.0,10,5,370429,413180,2024-12-06,2024-12-23,17,MLS,287.1542635658915,3,4.0,5
PROP_001517,354 Leslie Skyway Apt. 963,San Francisco,CA,47295,37.715163,-122.468225,3,1,1086,13487,1969,3,Townhouse,Good,6.0,1.1,90.5,7,4,546287,614980,2025-03-29,2025-04-05,7,Direct,503.0267034990792,55,3.0,4
PROP_001518,5895 Hunt Streets,Austin,TX,73965,30.259332,-97.723605,2,3,2280,9069,2010,3,Duplex,Excellent,9.0,31.8,88.2,6,5,634971,678142,2024-03-20,2024-03-30,10,MLS,278.49605263157895,14,0.6666666666666666,5
PROP_001519,197 Gary Mews,Seattle,WA,47120,47.64477,-122.355393,2,1,1419,2662,2008,0,Townhouse,Fair,3.3,35.2,90.6,10,9,260921,288013,2023-10-22,2023-12-23,62,Zillow,183.876673713883,16,2.0,3
PROP_001520,9782 Dennis Hollow,Austin,TX,15387,30.218872,-97.717116,2,2,1821,8096,2002,2,Single Family,Excellent,7.1,2.9,92.2,6,9,516754,583007,2024-03-26,2024-04-15,20,Zillow,283.7748489840747,22,1.0,4
PROP_001521,3479 Roger Row,Atlanta,GA,07644,33.689386,-84.498313,4,2,1622,3797,2016,2,Duplex,Fair,4.5,29.7,82.1,9,9,377319,424996,2025-05-20,2025-05-27,7,MLS,232.62577065351417,8,2.0,6
PROP_001522,8262 Adam Roads,Atlanta,GA,59457,33.851046,-84.499808,3,1,2714,4910,2023,3,Townhouse,Needs Work,6.7,30.4,100.0,9,8,604448,682700,2024-04-07,2024-04-20,13,Zillow,222.7148120854827,1,3.0,4
PROP_001523,2799 Cynthia Prairie,Denver,CO,41784,39.680345,-104.910854,4,2,2306,7092,1960,0,Townhouse,Needs Work,6.6,15.6,98.7,3,4,277970,302968,2024-07-13,2024-07-20,7,Realtor.com,120.54206418039895,64,2.0,6
PROP_001524,443 Shelton Field,Austin,TX,89315,30.386032,-97.719134,6,2,4128,5167,1988,1,Single Family,Excellent,9.0,2.6,55.5,5,2,981808,1048477,2023-11-30,2023-12-14,14,MLS,237.84108527131784,36,3.0,8
PROP_001525,300 Hernandez Street Apt. 476,Denver,CO,28383,39.643392,-104.905484,3,2,1689,9956,2008,0,Condo,Excellent,7.3,23.1,55.5,8,10,483039,520783,2025-02-14,2025-03-18,32,Direct,285.9911190053286,16,1.5,5
PROP_001526,729 Henderson Stream,Austin,TX,77232,30.395353,-97.772231,4,3,2016,3581,2018,1,Duplex,Good,4.5,17.9,61.9,2,9,512885,573952,2023-11-15,2023-11-28,13,MLS,254.40724206349208,6,1.3333333333333333,7
PROP_001527,821 Bradley Prairie,San Francisco,CA,62846,37.702094,-122.431181,2,2,1439,2034,1979,0,Condo,Excellent,10.0,5.9,42.8,6,4,948781,1012168,2025-02-02,2025-02-11,9,Zillow,659.3335649756775,45,1.0,4
PROP_001528,96674 Clay Harbor,Seattle,WA,23720,47.53771,-122.380728,2,3,1811,2760,2018,2,Townhouse,Good,7.4,1.6,59.9,5,4,772157,835610,2025-03-26,2025-04-01,6,Zillow,426.3705135284373,6,0.6666666666666666,5
PROP_001529,188 Kim View Suite 151,Seattle,WA,56224,47.66849,-122.276811,4,2,2911,11249,2010,0,Single Family,Excellent,8.3,6.8,63.8,8,7,1126686,1257380,2025-01-06,2025-01-17,11,Direct,387.04431466849877,14,2.0,6
PROP_001530,13866 Hill Shores,Austin,TX,94920,30.245428,-97.715616,3,1,2556,5388,1993,3,Duplex,Good,2.8,17.7,76.7,4,8,630748,724915,2025-07-26,2025-09-04,40,Direct,246.7715179968701,31,3.0,4
PROP_001531,582 Garcia Cove Suite 175,San Francisco,CA,14685,37.763111,-122.445767,4,1,2808,14582,1987,3,Townhouse,Good,5.0,17.0,95.7,7,8,1346829,1523442,2024-12-13,2024-12-31,18,MLS,479.6399572649573,37,4.0,5
PROP_001532,201 Erik Rest,Austin,TX,34061,30.355394,-97.799918,4,2,2776,4540,2022,1,Duplex,Good,6.5,27.0,32.3,4,10,716058,757187,2023-11-22,2023-12-02,10,Zillow,257.94596541786746,2,2.0,6
PROP_001533,693 Bryan Mission,San Francisco,CA,33271,37.773717,-122.427168,2,1,1544,9813,1954,2,Condo,Excellent,7.9,11.2,100.0,7,8,728008,769017,2024-10-03,2024-10-14,11,Direct,471.5077720207254,70,2.0,3
PROP_001534,058 Wolfe Ports Suite 059,Atlanta,GA,93191,33.788745,-84.425953,2,4,4294,2102,1994,0,Single Family,Fair,4.4,24.0,100.0,4,2,846657,938265,2023-12-12,2024-01-05,24,Zillow,197.17210060549604,30,0.5,6
PROP_001535,1230 Kim Green,Atlanta,GA,12216,33.875466,-84.361041,3,1,1743,11722,2017,3,Duplex,Good,7.3,8.6,51.1,9,5,380063,412457,2025-01-25,2025-02-06,12,Realtor.com,218.05106138841077,7,3.0,4
PROP_001536,180 Morrison Point,Atlanta,GA,21783,33.897203,-84.335618,3,3,634,8402,1994,3,Condo,Fair,6.3,4.3,85.7,7,9,255261,271870,2023-12-27,2024-01-04,8,Direct,402.6198738170347,30,1.0,6
PROP_001537,729 Sanders Causeway,Austin,TX,35717,30.264735,-97.779586,4,1,1283,11718,1960,1,Townhouse,Fair,6.8,5.8,76.7,6,4,351306,390538,2024-09-10,2024-09-24,14,Realtor.com,273.8160561184723,64,4.0,5
PROP_001538,483 Tyler Parks,Atlanta,GA,60788,33.773799,-84.378434,5,3,1759,12279,1977,3,Single Family,Good,5.7,11.3,32.0,10,7,445616,487729,2025-07-20,2025-07-26,6,Direct,253.33484934621944,47,1.6666666666666667,8
PROP_001539,9474 Cooper Course,Seattle,WA,20947,47.623747,-122.303114,2,2,2175,11064,1958,3,Townhouse,Fair,8.6,8.5,52.4,8,5,832391,920827,2024-07-22,2024-08-08,17,Realtor.com,382.7085057471264,66,1.0,4
PROP_001540,54676 Mitchell Terrace Suite 857,Seattle,WA,59369,47.690722,-122.361292,3,2,1154,10258,1987,2,Townhouse,Excellent,1.0,1.9,26.7,7,8,474334,526902,2023-12-27,2024-01-07,11,Zillow,411.03466204506066,37,1.5,5
PROP_001541,157 Pamela Throughway Suite 027,Denver,CO,14923,39.641252,-104.953385,4,3,1503,10736,2010,0,Duplex,Needs Work,10.0,11.8,62.7,5,10,733656,809695,2025-05-24,2025-06-06,13,MLS,488.12774451097806,14,1.3333333333333333,7
PROP_001542,662 William Gateway,Denver,CO,41495,39.720986,-104.967424,3,1,2622,8463,2012,0,Townhouse,Fair,8.6,31.0,26.2,3,2,587682,647318,2025-04-22,2025-05-11,19,MLS,224.1350114416476,12,3.0,4
PROP_001543,7440 Cody Loaf Apt. 182,Austin,TX,66298,30.279342,-97.771012,2,2,880,3002,2007,0,Duplex,Good,6.8,8.4,53.2,5,9,272271,302270,2024-11-04,2024-11-17,13,Realtor.com,309.3988636363636,17,1.0,4
PROP_001544,056 Olson Key Apt. 752,Denver,CO,83393,39.775452,-104.985373,3,1,3478,12907,2002,0,Single Family,Fair,6.0,1.7,94.0,8,5,974258,1041477,2024-11-21,2024-12-10,19,Zillow,280.120184013801,22,3.0,4
PROP_001545,3203 Danny Pine Suite 904,Seattle,WA,59954,47.610666,-122.316801,3,3,1017,2238,2020,1,Duplex,Needs Work,7.6,30.1,62.8,6,1,515728,586151,2023-10-26,2023-11-06,11,MLS,507.1071779744346,4,1.0,6
PROP_001546,13102 Velasquez Stravenue Apt. 487,San Francisco,CA,26465,37.77202,-122.424023,1,3,1306,11702,1997,2,Condo,Good,5.5,12.9,95.4,1,6,731299,797357,2024-03-24,2024-04-05,12,Direct,559.9532924961716,27,0.3333333333333333,4
PROP_001547,3587 Butler Square,Denver,CO,75386,39.713067,-104.934906,6,3,4342,12894,1969,2,Single Family,Needs Work,5.6,53.3,81.2,8,10,1120056,1285684,2024-02-26,2024-03-03,6,MLS,257.9585444495624,55,2.0,9
PROP_001548,0775 Maldonado Way,Seattle,WA,44727,47.523663,-122.305579,4,1,2138,12530,2013,0,Duplex,Excellent,6.0,28.5,79.9,2,4,813609,888010,2025-06-18,2025-07-02,14,Direct,380.5467726847521,11,4.0,5
PROP_001549,460 Jenna Drives,Denver,CO,25854,39.783787,-105.039397,2,2,2311,4154,2009,0,Single Family,Needs Work,5.5,6.6,81.2,8,5,627140,719263,2024-02-07,2024-02-18,11,Realtor.com,271.37170056252705,15,1.0,4
PROP_001550,1149 Warren Highway,Atlanta,GA,97727,33.882,-84.424434,3,1,1416,4065,2023,0,Duplex,Fair,6.2,9.6,93.0,6,10,477564,539046,2024-09-09,2024-09-18,9,Direct,337.26271186440675,1,3.0,4
PROP_001551,600 Oconnell Gateway,Atlanta,GA,25219,33.653478,-84.312212,2,2,2173,11977,1964,0,Condo,Fair,6.6,2.3,66.9,4,4,421305,449987,2024-04-07,2024-04-17,10,Realtor.com,193.88173032673723,60,1.0,4
PROP_001552,84294 Jeffrey Run,Atlanta,GA,32948,33.74412,-84.42224,4,4,2458,13218,1985,2,Single Family,Fair,9.1,29.5,73.7,10,4,743209,820591,2024-07-07,2024-07-21,14,Direct,302.3633034987795,39,1.0,8
PROP_001553,512 Moore Spur,Denver,CO,72275,39.645045,-105.098779,1,1,1694,4247,1967,2,Condo,Fair,3.7,3.5,62.6,6,4,374277,424072,2024-09-06,2024-09-16,10,MLS,220.94273907910272,57,1.0,2
PROP_001554,6547 Peterson Spur Apt. 495,Austin,TX,18184,30.225545,-97.781517,2,2,2815,3113,1981,3,Single Family,Good,7.0,15.7,72.5,3,8,719646,762206,2024-04-04,2024-04-29,25,Direct,255.64689165186502,43,1.0,4
PROP_001555,2940 Jason Spur,Austin,TX,94040,30.309116,-97.775362,3,3,2115,7259,2005,2,Duplex,Fair,5.3,6.4,73.2,3,3,588422,638233,2024-11-10,2024-12-11,31,Realtor.com,278.21371158392435,19,1.0,6
PROP_001556,360 Stephen Springs,Austin,TX,10802,30.262526,-97.759392,2,3,2759,7368,2019,3,Townhouse,Fair,1.6,2.2,55.7,10,2,553483,635260,2024-11-23,2024-12-02,9,Direct,200.61000362450164,5,0.6666666666666666,5
PROP_001557,2436 Barrett Meadow,San Francisco,CA,44389,37.785168,-122.495284,4,1,3367,3519,2009,2,Single Family,Needs Work,8.5,11.2,74.0,8,5,1748726,1890113,2025-04-01,2025-04-14,13,Realtor.com,519.3721413721414,15,4.0,5
PROP_001558,91663 Belinda Roads,Atlanta,GA,97959,33.706987,-84.471771,2,3,1039,10665,2014,2,Condo,Excellent,3.6,3.7,36.7,8,2,191308,209259,2024-07-07,2024-08-12,36,Realtor.com,184.12704523580365,10,0.6666666666666666,5
PROP_001559,6800 Huang Haven Apt. 207,Seattle,WA,10473,47.539888,-122.342123,4,3,1940,5328,1999,0,Townhouse,Fair,8.1,4.6,81.5,4,8,1002785,1143306,2024-11-12,2024-11-24,12,MLS,516.8994845360825,25,1.3333333333333333,7
PROP_001560,175 Daniel Lodge Apt. 487,Austin,TX,32567,30.284257,-97.712615,1,3,1045,5293,2022,1,Condo,Good,6.8,3.6,73.9,7,1,365167,385932,2025-01-01,2025-01-23,22,Direct,349.4421052631579,2,0.3333333333333333,4
PROP_001561,4603 Sarah Point Apt. 435,Seattle,WA,23954,47.658881,-122.304016,3,1,1322,2157,2018,2,Condo,Needs Work,2.6,40.9,88.1,3,6,652462,716091,2023-10-26,2023-11-06,11,MLS,493.5416036308623,6,3.0,4
PROP_001562,7109 Trujillo Cliffs Apt. 370,Denver,CO,65634,39.661146,-105.034657,1,2,2016,7364,2006,1,Condo,Needs Work,1.8,9.5,100.0,9,1,408772,456226,2025-02-24,2025-03-03,7,MLS,202.76388888888889,18,0.5,3
PROP_001563,3206 Smith Brooks,Seattle,WA,48658,47.595673,-122.341493,4,4,4008,10135,1950,0,Single Family,Needs Work,8.1,1.6,44.7,8,7,1336672,1519710,2024-08-03,2024-08-11,8,Zillow,333.50099800399204,74,1.0,8
PROP_001564,744 Schmidt Field Suite 935,Seattle,WA,11530,47.544897,-122.237273,4,1,1435,11905,1978,2,Duplex,Needs Work,6.7,0.2,74.0,7,5,622825,662471,2025-01-14,2025-01-29,15,Realtor.com,434.0243902439024,46,4.0,5
PROP_001565,50339 Bell Extension Suite 385,San Francisco,CA,09915,37.753227,-122.44459,2,1,1397,11460,1979,0,Single Family,Good,6.1,46.3,28.6,6,3,706755,775995,2025-07-06,2025-07-17,11,MLS,505.90909090909093,45,2.0,3
PROP_001566,78032 Fleming Mountains,San Francisco,CA,57916,37.79046,-122.48298,4,3,1394,6537,1989,2,Duplex,Needs Work,4.7,9.1,81.3,10,6,720432,777693,2025-01-16,2025-01-22,6,Direct,516.8091822094691,35,1.3333333333333333,7
PROP_001567,1824 Price Walks Apt. 024,Austin,TX,80327,30.341996,-97.765147,3,2,2300,10492,2022,0,Townhouse,Excellent,6.9,24.9,61.6,3,3,637748,702792,2023-12-29,2024-01-16,18,MLS,277.2817391304348,2,1.5,5
PROP_001568,9376 Wright Spurs Apt. 428,Atlanta,GA,68293,33.7981,-84.367485,4,3,2047,3212,1995,1,Duplex,Fair,7.5,3.1,40.4,9,9,458612,510490,2025-05-17,2025-06-30,44,Zillow,224.0410356619443,29,1.3333333333333333,7
PROP_001569,37649 Cynthia Course,Seattle,WA,97284,47.685246,-122.249877,2,2,829,6303,1967,2,Duplex,Excellent,10.0,11.6,90.0,5,4,424427,468106,2024-08-03,2024-08-16,13,Direct,511.9746682750302,57,1.0,4
PROP_001570,4385 Spears Fields Apt. 800,Atlanta,GA,72245,33.631443,-84.463555,3,2,1671,2486,1988,1,Condo,Fair,7.2,42.2,80.6,7,9,314560,337134,2025-04-22,2025-04-30,8,MLS,188.24655894673847,36,1.5,5
PROP_001571,37136 Lawrence Orchard,San Francisco,CA,42347,37.753877,-122.47249,3,2,2308,11444,2003,0,Condo,Excellent,7.2,7.5,78.5,10,10,1082591,1235933,2023-12-10,2023-12-17,7,Zillow,469.0602253032929,21,1.5,5
PROP_001572,11810 Anne Cliffs Suite 508,San Francisco,CA,76743,37.737041,-122.485219,3,3,896,8929,2010,1,Duplex,Good,2.2,6.8,73.7,6,2,687322,780897,2024-05-07,2024-05-21,14,Realtor.com,767.1004464285714,14,1.0,6
PROP_001573,01152 Rebecca Inlet Apt. 363,Seattle,WA,80010,47.667227,-122.336317,5,1,4349,8464,1994,0,Single Family,Excellent,7.8,10.0,51.4,2,10,1328630,1411873,2024-06-24,2024-07-01,7,Zillow,305.502414348126,30,5.0,6
PROP_001574,389 Green Terrace,Seattle,WA,32865,47.52513,-122.285299,2,2,3381,4202,2016,2,Single Family,Fair,5.3,3.9,13.0,2,4,1279666,1404345,2023-10-27,2023-11-10,14,Direct,378.4874297545105,8,1.0,4
PROP_001575,0818 Lopez Track,San Francisco,CA,49188,37.77976,-122.414441,6,3,3391,2699,2019,2,Single Family,Fair,6.2,0.2,86.7,1,3,2384687,2674946,2024-12-09,2024-12-22,13,Realtor.com,703.2400471837216,5,2.0,9
PROP_001576,749 Joseph Field Apt. 574,Austin,TX,92192,30.381155,-97.706733,2,2,942,10698,2010,3,Duplex,Good,3.9,2.5,43.3,7,7,289768,327295,2024-10-17,2024-11-05,19,Zillow,307.60934182590233,14,1.0,4
PROP_001577,18365 Matthew Locks,Atlanta,GA,24316,33.816187,-84.419811,3,3,3287,7787,1992,1,Single Family,Excellent,6.3,7.9,65.9,1,6,523910,562959,2025-07-25,2025-08-15,21,Realtor.com,159.3885001521144,32,1.0,6
PROP_001578,93509 Michael Vista Apt. 824,Atlanta,GA,98627,33.799698,-84.48281,4,3,3044,8321,2009,3,Single Family,Good,8.0,13.3,59.7,10,8,436830,473275,2025-03-08,2025-03-22,14,Zillow,143.50525624178712,15,1.3333333333333333,7
PROP_001579,70811 Brendan Glen,Denver,CO,29823,39.658035,-105.021423,2,1,1777,2697,2001,1,Townhouse,Good,5.3,3.4,100.0,8,8,550624,615534,2023-12-19,2024-01-09,21,Zillow,309.8615644344401,23,2.0,3
PROP_001580,39970 Brown Wall,Atlanta,GA,77830,33.795047,-84.418028,3,4,4336,6085,1980,2,Single Family,Good,4.8,47.9,82.0,9,2,757980,821886,2024-03-22,2024-04-08,17,Direct,174.8108856088561,44,0.75,7
PROP_001581,3531 Lisa Island Suite 801,Denver,CO,51964,39.682442,-105.093008,2,3,2398,13412,2013,3,Townhouse,Fair,8.8,6.2,52.5,4,6,703740,746306,2025-03-30,2025-04-06,7,Realtor.com,293.4695579649708,11,0.6666666666666666,5
PROP_001582,16551 Smith Shoals,Atlanta,GA,61034,33.637332,-84.462218,2,2,2972,2020,1992,1,Townhouse,Needs Work,6.9,7.9,89.5,4,1,493511,545834,2023-09-25,2023-10-01,6,Realtor.com,166.0534993270525,32,1.0,4
PROP_001583,2583 Lisa Street Apt. 187,Austin,TX,03349,30.226864,-97.714278,3,1,1664,6313,1993,2,Duplex,Fair,6.0,7.0,54.9,8,2,460972,524234,2025-03-07,2025-03-22,15,Zillow,277.0264423076923,31,3.0,4
PROP_001584,89069 Edward Plaza Suite 978,Seattle,WA,92770,47.582352,-122.240542,2,1,2178,8588,2015,2,Townhouse,Excellent,9.3,1.9,75.4,10,3,974534,1064035,2025-02-03,2025-02-17,14,Zillow,447.44444444444446,9,2.0,3
PROP_001585,219 Cox Square,Seattle,WA,94549,47.653052,-122.225766,4,3,1930,7744,2020,0,Townhouse,Good,4.6,8.4,77.8,6,9,717881,807932,2023-12-14,2024-01-18,35,Direct,371.95906735751294,4,1.3333333333333333,7
PROP_001586,578 Laura Road Suite 569,Austin,TX,31182,30.377653,-97.797873,2,2,1344,11057,1972,0,Duplex,Excellent,6.5,17.9,55.8,7,5,341102,391171,2023-12-31,2024-01-30,30,MLS,253.79613095238096,52,1.0,4
PROP_001587,3418 Daugherty Points,Austin,TX,29740,30.352001,-97.709885,2,3,2031,5367,2018,3,Townhouse,Needs Work,3.4,1.9,67.8,6,9,418982,461184,2024-04-21,2024-05-03,12,Zillow,206.2934515017233,6,0.6666666666666666,5
PROP_001588,036 Phillips Corners,Austin,TX,10466,30.294979,-97.798608,2,2,2158,5810,2022,0,Condo,Excellent,5.0,12.8,71.1,10,2,599792,644841,2024-05-12,2024-05-24,12,Realtor.com,277.93883225208526,2,1.0,4
PROP_001589,24908 Kramer Avenue,Austin,TX,33494,30.225543,-97.786676,2,1,1916,4733,2019,0,Duplex,Fair,8.7,5.2,63.3,2,3,633655,682099,2024-12-02,2025-01-03,32,Zillow,330.7176409185804,5,2.0,3
PROP_001590,185 Barnes Pass,San Francisco,CA,78917,37.713395,-122.473147,4,4,3091,2322,1961,0,Single Family,Needs Work,6.9,10.4,93.9,10,5,1218234,1313195,2023-11-22,2023-12-12,20,MLS,394.12293756066,63,1.0,8
PROP_001591,73629 Clark Summit,Seattle,WA,41729,47.699566,-122.35196,1,2,1360,3233,1988,0,Condo,Needs Work,10.0,2.2,74.6,10,5,640705,708033,2024-11-15,2024-12-19,34,MLS,471.10661764705884,36,0.5,3
PROP_001592,88478 Catherine Ports Suite 263,Austin,TX,59493,30.205632,-97.726981,2,3,1553,4474,1992,3,Condo,Fair,8.9,1.7,47.7,10,7,487892,539512,2024-11-24,2025-01-02,39,Zillow,314.1609787508049,32,0.6666666666666666,5
PROP_001593,5484 Melanie Route,Austin,TX,25108,30.368396,-97.720655,2,1,1615,2229,1958,2,Condo,Good,6.8,6.9,97.7,3,7,402267,429843,2025-03-22,2025-04-05,14,MLS,249.08173374613003,66,2.0,3
PROP_001594,092 Erika Curve,San Francisco,CA,11139,37.738257,-122.456838,2,2,2451,5524,1988,0,Single Family,Needs Work,5.3,36.2,55.5,1,3,759161,849315,2025-04-19,2025-05-02,13,Direct,309.73521011831906,36,1.0,4
PROP_001595,6376 Vasquez Place Suite 746,Atlanta,GA,95571,33.610544,-84.381089,1,1,2195,5873,1968,3,Condo,Needs Work,6.1,1.3,77.5,3,2,426067,480580,2024-08-10,2024-08-22,12,Realtor.com,194.10797266514805,56,1.0,2
PROP_001596,9157 Terrell Point,Austin,TX,29931,30.201995,-97.753515,4,3,863,2491,2012,0,Duplex,Excellent,3.2,0.9,81.9,8,4,330911,367474,2023-12-14,2023-12-20,6,Zillow,383.44264194669756,12,1.3333333333333333,7
PROP_001597,2382 David Parkways Apt. 776,Denver,CO,20164,39.723067,-105.082105,2,4,2085,2567,2019,3,Single Family,Good,9.0,2.5,33.4,3,2,657893,740303,2024-04-21,2024-05-03,12,MLS,315.53621103117507,5,0.5,6
PROP_001598,623 Lewis Parks,Austin,TX,01409,30.301863,-97.71154,4,1,2322,10120,2007,1,Duplex,Good,5.0,23.4,87.5,2,1,750808,837532,2024-04-06,2024-04-17,11,Realtor.com,323.34539190353144,17,4.0,5
PROP_001599,6138 Rodriguez Fields,Denver,CO,93079,39.622375,-105.000804,4,2,2622,10964,2001,0,Townhouse,Needs Work,8.8,3.9,59.3,1,8,839783,929596,2024-08-15,2024-09-08,24,Realtor.com,320.28337147215865,23,2.0,6
PROP_001600,745 Luna Key Suite 088,Denver,CO,83458,39.765011,-104.948085,2,1,896,14886,1964,1,Condo,Good,6.2,1.7,100.0,6,3,258525,279030,2024-11-26,2024-12-05,9,MLS,288.53236607142856,60,2.0,3
PROP_001601,9754 Cheryl Vista Suite 246,Atlanta,GA,26664,33.664402,-84.382457,3,3,1941,4325,2013,0,Single Family,Fair,3.1,0.4,83.3,5,8,367399,413519,2023-10-14,2023-11-06,23,Direct,189.2833590932509,11,1.0,6
PROP_001602,4240 James Mission Apt. 042,Austin,TX,94224,30.334881,-97.757933,4,1,1226,7174,1998,0,Duplex,Good,7.9,12.9,40.4,3,8,394798,439233,2025-04-09,2025-04-29,20,Direct,322.021207177814,26,4.0,5
PROP_001603,4314 Davenport River Apt. 411,San Francisco,CA,91777,37.755719,-122.402949,4,2,2274,6429,1999,2,Duplex,Fair,6.6,16.3,61.1,10,9,1007359,1125938,2025-03-07,2025-03-16,9,Realtor.com,442.9898856640281,25,2.0,6
PROP_001604,772 Joan Bypass Suite 999,San Francisco,CA,04346,37.71063,-122.433259,2,1,1016,10798,2012,0,Duplex,Good,4.2,0.9,50.6,7,9,568784,615405,2024-09-26,2024-10-02,6,Direct,559.8267716535433,12,2.0,3
PROP_001605,8042 Mendoza Summit Apt. 632,Denver,CO,24741,39.685592,-104.924238,3,2,1938,13050,2019,3,Duplex,Good,5.9,18.2,86.1,4,8,700995,804789,2025-04-21,2025-04-30,9,Direct,361.7105263157895,5,1.5,5
PROP_001606,68633 Smith Union Apt. 431,San Francisco,CA,34824,37.745619,-122.497636,6,3,2477,9181,2004,0,Single Family,Excellent,6.9,10.0,80.9,10,1,1431859,1610727,2024-12-21,2024-12-28,7,Direct,578.0617682680662,20,2.0,9
PROP_001607,79431 Jane Green,Denver,CO,68016,39.608722,-105.019267,1,2,1215,14518,1975,1,Condo,Needs Work,10.0,3.2,83.0,10,3,462649,519878,2023-12-26,2024-01-03,8,Zillow,380.78106995884775,49,0.5,3
PROP_001608,70927 Kimberly Ridge,Denver,CO,48409,39.701972,-105.045916,2,3,1150,2640,2011,1,Condo,Excellent,6.2,20.2,79.1,4,10,405813,464435,2024-05-31,2024-06-18,18,Direct,352.8808695652174,13,0.6666666666666666,5
PROP_001609,9429 White Burgs Apt. 876,Denver,CO,25134,39.742883,-105.098054,3,1,1303,4727,2000,1,Townhouse,Needs Work,10.0,13.5,77.8,3,1,499885,528175,2023-09-13,2023-09-22,9,Realtor.com,383.6415963161934,24,3.0,4
PROP_001610,91029 Tyler Spring Suite 946,Denver,CO,90335,39.612192,-105.096365,3,2,1208,6074,1982,2,Single Family,Needs Work,8.2,0.6,87.9,8,4,546178,601833,2024-03-20,2024-04-04,15,MLS,452.1341059602649,42,1.5,5
PROP_001611,403 Victoria Ports,Seattle,WA,02984,47.550425,-122.318761,2,1,1696,11496,2018,0,Single Family,Needs Work,8.7,6.7,63.8,10,3,731218,767973,2025-06-18,2025-06-26,8,Zillow,431.1426886792453,6,2.0,3
